species,tray,plant_id,measurement,days,a,b,c,plant_effect,tray_effect,diameter_cm,height_cm
Eucalyptus_globulus,T1,41,1,15,35,0.015,1.3,-0.03622785383110332,0.053641826770252234,13.264069179751294,29.882702362503895
Eucalyptus_globulus,T1,41,2,30,35,0.015,1.3,-0.03622785383110332,0.053641826770252234,25.86104872223152,54.16611553293958
Eucalyptus_globulus,T1,41,3,45,35,0.015,1.3,-0.03622785383110332,0.053641826770252234,NA,74.94779048556012
Eucalyptus_globulus,T1,41,4,60,35,0.015,1.3,-0.03622785383110332,0.053641826770252234,34.678541711675884,62.4180039723841
Eucalyptus_globulus,T1,41,5,75,35,0.015,1.3,-0.03622785383110332,0.053641826770252234,37.95643427534756,63.00677171827999
Eucalyptus_globulus,T1,41,6,90,35,0.015,1.3,-0.03622785383110332,0.053641826770252234,36.39922266966924,71.32522149248832
Eucalyptus_globulus,T1,41,7,105,35,0.015,1.3,-0.03622785383110332,0.053641826770252234,33.20054209475687,66.68487225672254
Eucalyptus_globulus,T1,41,8,120,35,0.015,1.3,-0.03622785383110332,0.053641826770252234,36.81148103946685,NA
Eucalyptus_globulus,T1,42,1,15,35,0.015,1.3,0.0113407813593764,0.053641826770252234,15.495085535809483,26.777943581670822
Eucalyptus_globulus,T1,42,2,30,35,0.015,1.3,0.0113407813593764,0.053641826770252234,28.295818386071513,45.79813409690599
Eucalyptus_globulus,T1,42,3,45,35,0.015,1.3,0.0113407813593764,0.053641826770252234,31.42999176269264,77.62109923363262
Eucalyptus_globulus,T1,42,4,60,35,0.015,1.3,0.0113407813593764,0.053641826770252234,36.66229610422425,73.19069500336316
Eucalyptus_globulus,T1,42,5,75,35,0.015,1.3,0.0113407813593764,0.053641826770252234,34.61072899522643,NA
Eucalyptus_globulus,T1,42,6,90,35,0.015,1.3,0.0113407813593764,0.053641826770252234,36.124770484463724,71.39697591919798
Eucalyptus_globulus,T1,42,7,105,35,0.015,1.3,0.0113407813593764,0.053641826770252234,39.06498056014562,NA
Eucalyptus_globulus,T1,42,8,120,35,0.015,1.3,0.0113407813593764,0.053641826770252234,35.032361939415765,69.32217151131584
Eucalyptus_globulus,T1,43,1,15,35,0.015,1.3,0.015166839915752201,0.053641826770252234,14.89401856670711,26.25603665379398
Eucalyptus_globulus,T1,43,2,30,35,0.015,1.3,0.015166839915752201,0.053641826770252234,27.495632216703726,50.01085609310839
Eucalyptus_globulus,T1,43,3,45,35,0.015,1.3,0.015166839915752201,0.053641826770252234,33.4136844384109,60.15517013349845
Eucalyptus_globulus,T1,43,4,60,35,0.015,1.3,0.015166839915752201,0.053641826770252234,37.30857879705116,73.2546231897806
Eucalyptus_globulus,T1,43,5,75,35,0.015,1.3,0.015166839915752201,0.053641826770252234,36.85700057587309,NA
Eucalyptus_globulus,T1,43,6,90,35,0.015,1.3,0.015166839915752201,0.053641826770252234,37.393805491098675,64.19794553568258
Eucalyptus_globulus,T1,43,7,105,35,0.015,1.3,0.015166839915752201,0.053641826770252234,33.69577307378419,72.69254950030502
Eucalyptus_globulus,T1,43,8,120,35,0.015,1.3,0.015166839915752201,0.053641826770252234,38.52737843661525,76.73643919014994
Eucalyptus_globulus,T1,44,1,15,35,0.015,1.3,0.28715682446826313,0.053641826770252234,NA,38.15299042611942
Eucalyptus_globulus,T1,44,2,30,35,0.015,1.3,0.28715682446826313,0.053641826770252234,32.51534173353258,58.04175051114159
Eucalyptus_globulus,T1,44,3,45,35,0.015,1.3,0.28715682446826313,0.053641826770252234,39.450363941860665,85.45362173285962
Eucalyptus_globulus,T1,44,4,60,35,0.015,1.3,0.28715682446826313,0.053641826770252234,46.90185140550771,83.5604250675037
Eucalyptus_globulus,T1,44,5,75,35,0.015,1.3,0.28715682446826313,0.053641826770252234,46.97297540979755,NA
Eucalyptus_globulus,T1,44,6,90,35,0.015,1.3,0.28715682446826313,0.053641826770252234,47.0061782591864,84.25229274510491
Eucalyptus_globulus,T1,44,7,105,35,0.015,1.3,0.28715682446826313,0.053641826770252234,48.639704499715116,103.55861094828433
Eucalyptus_globulus,T1,44,8,120,35,0.015,1.3,0.28715682446826313,0.053641826770252234,46.22474316550542,92.84730459272917
Eucalyptus_globulus,T1,45,1,15,35,0.015,1.3,-0.03759865430370288,0.053641826770252234,14.547004378392275,30.878757189661144
Eucalyptus_globulus,T1,45,2,30,35,0.015,1.3,-0.03759865430370288,0.053641826770252234,25.350965677299182,53.83945232617962
Eucalyptus_globulus,T1,45,3,45,35,0.015,1.3,-0.03759865430370288,0.053641826770252234,31.9999640923432,66.13297871315862
Eucalyptus_globulus,T1,45,4,60,35,0.015,1.3,-0.03759865430370288,0.053641826770252234,33.29280914492781,68.92942925499656
Eucalyptus_globulus,T1,45,5,75,35,0.015,1.3,-0.03759865430370288,0.053641826770252234,34.13215995663589,72.87820862379466
Eucalyptus_globulus,T1,45,6,90,35,0.015,1.3,-0.03759865430370288,0.053641826770252234,35.18572677876386,66.77794917331836
Eucalyptus_globulus,T1,45,7,105,35,0.015,1.3,-0.03759865430370288,0.053641826770252234,34.63174549856309,75.41906295762921
Eucalyptus_globulus,T1,45,8,120,35,0.015,1.3,-0.03759865430370288,0.053641826770252234,34.648473614035034,72.86284437517298
Eucalyptus_globulus,T1,46,1,15,35,0.015,1.3,-0.09705558063306001,0.053641826770252234,13.701632527805508,27.657009983722944
Eucalyptus_globulus,T1,46,2,30,35,0.015,1.3,-0.09705558063306001,0.053641826770252234,22.51720582000741,49.46188308845728
Eucalyptus_globulus,T1,46,3,45,35,0.015,1.3,-0.09705558063306001,0.053641826770252234,33.36438216603007,61.57684711304101
Eucalyptus_globulus,T1,46,4,60,35,0.015,1.3,-0.09705558063306001,0.053641826770252234,30.47842773572251,60.32671862468593
Eucalyptus_globulus,T1,46,5,75,35,0.015,1.3,-0.09705558063306001,0.053641826770252234,31.39720445282832,59.72840001209405
Eucalyptus_globulus,T1,46,6,90,35,0.015,1.3,-0.09705558063306001,0.053641826770252234,NA,68.88104118562397
Eucalyptus_globulus,T1,46,7,105,35,0.015,1.3,-0.09705558063306001,0.053641826770252234,35.87596015602719,64.90089863302178
Eucalyptus_globulus,T1,46,8,120,35,0.015,1.3,-0.09705558063306001,0.053641826770252234,31.02525499289724,66.5058549466784
Eucalyptus_globulus,T1,47,1,15,35,0.015,1.3,-0.010877916895579674,0.053641826770252234,14.935067393154212,28.901410561037146
Eucalyptus_globulus,T1,47,2,30,35,0.015,1.3,-0.010877916895579674,0.053641826770252234,27.861875244491436,42.75583793175479
Eucalyptus_globulus,T1,47,3,45,35,0.015,1.3,-0.010877916895579674,0.053641826770252234,NA,55.317223913801215
Eucalyptus_globulus,T1,47,4,60,35,0.015,1.3,-0.010877916895579674,0.053641826770252234,NA,74.00803436273377
Eucalyptus_globulus,T1,47,5,75,35,0.015,1.3,-0.010877916895579674,0.053641826770252234,35.42789221314031,67.98932828653612
Eucalyptus_globulus,T1,47,6,90,35,0.015,1.3,-0.010877916895579674,0.053641826770252234,37.25296725899953,72.15507339851898
Eucalyptus_globulus,T1,47,7,105,35,0.015,1.3,-0.010877916895579674,0.053641826770252234,36.95742476175977,80.59756123413543
Eucalyptus_globulus,T1,47,8,120,35,0.015,1.3,-0.010877916895579674,0.053641826770252234,35.221478014250636,66.61801143807611
Eucalyptus_globulus,T1,48,1,15,35,0.015,1.3,-0.0283001083447467,0.053641826770252234,14.548979905663138,33.17864241286739
Eucalyptus_globulus,T1,48,2,30,35,0.015,1.3,-0.0283001083447467,0.053641826770252234,26.419332919227994,61.29870468841746
Eucalyptus_globulus,T1,48,3,45,35,0.015,1.3,-0.0283001083447467,0.053641826770252234,31.188329909481915,56.06883927932267
Eucalyptus_globulus,T1,48,4,60,35,0.015,1.3,-0.0283001083447467,0.053641826770252234,34.351617339768964,70.82183068186625
Eucalyptus_globulus,T1,48,5,75,35,0.015,1.3,-0.0283001083447467,0.053641826770252234,36.320760650313545,68.04432690868566
Eucalyptus_globulus,T1,48,6,90,35,0.015,1.3,-0.0283001083447467,0.053641826770252234,38.17172545249814,70.67205031715194
Eucalyptus_globulus,T1,48,7,105,35,0.015,1.3,-0.0283001083447467,0.053641826770252234,33.98186969399664,71.5222709643465
Eucalyptus_globulus,T1,48,8,120,35,0.015,1.3,-0.0283001083447467,0.053641826770252234,37.27949462325877,NA
Eucalyptus_globulus,T1,49,1,15,35,0.015,1.3,-0.06313113504263786,0.053641826770252234,12.477829014699351,27.14448023951108
Eucalyptus_globulus,T1,49,2,30,35,0.015,1.3,-0.06313113504263786,0.053641826770252234,26.182542421000385,53.594013920013985
Eucalyptus_globulus,T1,49,3,45,35,0.015,1.3,-0.06313113504263786,0.053641826770252234,32.54066206953381,66.56994359877005
Eucalyptus_globulus,T1,49,4,60,35,0.015,1.3,-0.06313113504263786,0.053641826770252234,30.92861884465879,57.333447680920145
Eucalyptus_globulus,T1,49,5,75,35,0.015,1.3,-0.06313113504263786,0.053641826770252234,33.41543101023544,71.02212797385098
Eucalyptus_globulus,T1,49,6,90,35,0.015,1.3,-0.06313113504263786,0.053641826770252234,33.532666215335404,66.51072366178337
Eucalyptus_globulus,T1,49,7,105,35,0.015,1.3,-0.06313113504263786,0.053641826770252234,34.20078605920785,65.6013163279072
Eucalyptus_globulus,T1,49,8,120,35,0.015,1.3,-0.06313113504263786,0.053641826770252234,37.46932201328754,60.654980531704574
Eucalyptus_globulus,T1,50,1,15,35,0.015,1.3,-0.07967731888077638,0.053641826770252234,14.12280735300552,29.66436848903817
Eucalyptus_globulus,T1,50,2,30,35,0.015,1.3,-0.07967731888077638,0.053641826770252234,21.768972031180922,NA
Eucalyptus_globulus,T1,50,3,45,35,0.015,1.3,-0.07967731888077638,0.053641826770252234,28.900596069503433,58.015076274714346
Eucalyptus_globulus,T1,50,4,60,35,0.015,1.3,-0.07967731888077638,0.053641826770252234,35.48259245588689,71.6826911358725
Eucalyptus_globulus,T1,50,5,75,35,0.015,1.3,-0.07967731888077638,0.053641826770252234,NA,73.00681526330197
Eucalyptus_globulus,T1,50,6,90,35,0.015,1.3,-0.07967731888077638,0.053641826770252234,34.106429847277404,67.3605788785378
Eucalyptus_globulus,T1,50,7,105,35,0.015,1.3,-0.07967731888077638,0.053641826770252234,34.049067966530714,77.4152104303556
Eucalyptus_globulus,T1,50,8,120,35,0.015,1.3,-0.07967731888077638,0.053641826770252234,34.941848203477754,72.07716257418315
Eucalyptus_globulus,T1,51,1,15,35,0.015,1.3,0.08974797837194616,0.053641826770252234,15.569229252391555,30.785940396094315
Eucalyptus_globulus,T1,51,2,30,35,0.015,1.3,0.08974797837194616,0.053641826770252234,NA,52.06331553885235
Eucalyptus_globulus,T1,51,3,45,35,0.015,1.3,0.08974797837194616,0.053641826770252234,35.690343458375374,67.5200533352915
Eucalyptus_globulus,T1,51,4,60,35,0.015,1.3,0.08974797837194616,0.053641826770252234,37.57364643802684,72.79212135305917
Eucalyptus_globulus,T1,51,5,75,35,0.015,1.3,0.08974797837194616,0.053641826770252234,39.73691593420055,80.05287219519025
Eucalyptus_globulus,T1,51,6,90,35,0.015,1.3,0.08974797837194616,0.053641826770252234,NA,82.80096305646501
Eucalyptus_globulus,T1,51,7,105,35,0.015,1.3,0.08974797837194616,0.053641826770252234,NA,81.46252432321187
Eucalyptus_globulus,T1,51,8,120,35,0.015,1.3,0.08974797837194616,0.053641826770252234,38.83472217648297,81.17666372845802
Eucalyptus_globulus,T1,52,1,15,35,0.015,1.3,-0.19261958062863907,0.053641826770252234,12.277014757384675,24.581691007390464
Eucalyptus_globulus,T1,52,2,30,35,0.015,1.3,-0.19261958062863907,0.053641826770252234,23.651169520113665,44.66841395152069
Eucalyptus_globulus,T1,52,3,45,35,0.015,1.3,-0.19261958062863907,0.053641826770252234,24.690826884379863,55.03937116713107
Eucalyptus_globulus,T1,52,4,60,35,0.015,1.3,-0.19261958062863907,0.053641826770252234,26.174311722980004,61.19992388865116
Eucalyptus_globulus,T1,52,5,75,35,0.015,1.3,-0.19261958062863907,0.053641826770252234,29.502529413633706,61.40233492802086
Eucalyptus_globulus,T1,52,6,90,35,0.015,1.3,-0.19261958062863907,0.053641826770252234,32.80127512468571,53.93223627449481
Eucalyptus_globulus,T1,52,7,105,35,0.015,1.3,-0.19261958062863907,0.053641826770252234,29.20582052858416,54.000336598508454
Eucalyptus_globulus,T1,52,8,120,35,0.015,1.3,-0.19261958062863907,0.053641826770252234,31.109700985863004,59.03134619350321
Eucalyptus_globulus,T1,53,1,15,35,0.015,1.3,-0.10594982518120184,0.053641826770252234,12.903482588067662,29.140597809693688
Eucalyptus_globulus,T1,53,2,30,35,0.015,1.3,-0.10594982518120184,0.053641826770252234,23.828245073949404,50.60490250042911
Eucalyptus_globulus,T1,53,3,45,35,0.015,1.3,-0.10594982518120184,0.053641826770252234,30.967451488632413,59.880444734741694
Eucalyptus_globulus,T1,53,4,60,35,0.015,1.3,-0.10594982518120184,0.053641826770252234,29.76519203160772,NA
Eucalyptus_globulus,T1,53,5,75,35,0.015,1.3,-0.10594982518120184,0.053641826770252234,NA,67.86624784935957
Eucalyptus_globulus,T1,53,6,90,35,0.015,1.3,-0.10594982518120184,0.053641826770252234,32.84296549912489,69.73295592962046
Eucalyptus_globulus,T1,53,7,105,35,0.015,1.3,-0.10594982518120184,0.053641826770252234,33.07111468519626,62.107800869106036
Eucalyptus_globulus,T1,53,8,120,35,0.015,1.3,-0.10594982518120184,0.053641826770252234,32.25970713488584,71.81818312214341
Eucalyptus_globulus,T1,54,1,15,35,0.015,1.3,-0.012151447071266851,0.053641826770252234,14.35691293311364,33.08546622561301
Eucalyptus_globulus,T1,54,2,30,35,0.015,1.3,-0.012151447071266851,0.053641826770252234,26.54997249154971,46.70817922929563
Eucalyptus_globulus,T1,54,3,45,35,0.015,1.3,-0.012151447071266851,0.053641826770252234,33.915882946088615,68.26639991685427
Eucalyptus_globulus,T1,54,4,60,35,0.015,1.3,-0.012151447071266851,0.053641826770252234,36.874143938944734,62.58052996025964
Eucalyptus_globulus,T1,54,5,75,35,0.015,1.3,-0.012151447071266851,0.053641826770252234,36.03908026785485,74.21659869420876
Eucalyptus_globulus,T1,54,6,90,35,0.015,1.3,-0.012151447071266851,0.053641826770252234,36.709496268710645,70.5758878887236
Eucalyptus_globulus,T1,54,7,105,35,0.015,1.3,-0.012151447071266851,0.053641826770252234,39.280289646725436,72.83033629118366
Eucalyptus_globulus,T1,54,8,120,35,0.015,1.3,-0.012151447071266851,0.053641826770252234,36.3748861119876,65.86178809971179
Eucalyptus_globulus,T1,55,1,15,35,0.015,1.3,-0.1442388842993369,0.053641826770252234,12.46491409238143,29.443238371910873
Eucalyptus_globulus,T1,55,2,30,35,0.015,1.3,-0.1442388842993369,0.053641826770252234,22.35046588266798,54.22824531594389
Eucalyptus_globulus,T1,55,3,45,35,0.015,1.3,-0.1442388842993369,0.053641826770252234,26.46166463985634,46.334275250485874
Eucalyptus_globulus,T1,55,4,60,35,0.015,1.3,-0.1442388842993369,0.053641826770252234,31.821683002817384,57.096241273668284
Eucalyptus_globulus,T1,55,5,75,35,0.015,1.3,-0.1442388842993369,0.053641826770252234,35.06492805448044,60.6459065331348
Eucalyptus_globulus,T1,55,6,90,35,0.015,1.3,-0.1442388842993369,0.053641826770252234,33.82239439718728,67.01319346557915
Eucalyptus_globulus,T1,55,7,105,35,0.015,1.3,-0.1442388842993369,0.053641826770252234,30.427191975415344,78.03377175408404
Eucalyptus_globulus,T1,55,8,120,35,0.015,1.3,-0.1442388842993369,0.053641826770252234,29.592119775639407,53.55537445028981
Eucalyptus_globulus,T1,56,1,15,35,0.015,1.3,-0.03394800228609085,0.053641826770252234,13.782924675196874,32.61609243117115
Eucalyptus_globulus,T1,56,2,30,35,0.015,1.3,-0.03394800228609085,0.053641826770252234,24.143578257008002,51.77897549765818
Eucalyptus_globulus,T1,56,3,45,35,0.015,1.3,-0.03394800228609085,0.053641826770252234,32.3212191057681,58.389158270145685
Eucalyptus_globulus,T1,56,4,60,35,0.015,1.3,-0.03394800228609085,0.053641826770252234,30.20226803109433,65.6113054795692
Eucalyptus_globulus,T1,56,5,75,35,0.015,1.3,-0.03394800228609085,0.053641826770252234,35.39486888181878,69.23744713137766
Eucalyptus_globulus,T1,56,6,90,35,0.015,1.3,-0.03394800228609085,0.053641826770252234,34.83886679719806,73.53432587939217
Eucalyptus_globulus,T1,56,7,105,35,0.015,1.3,-0.03394800228609085,0.053641826770252234,33.49274076648412,81.88465432838419
Eucalyptus_globulus,T1,56,8,120,35,0.015,1.3,-0.03394800228609085,0.053641826770252234,38.25773848613785,71.62560236788
Eucalyptus_globulus,T1,57,1,15,35,0.015,1.3,0.11246365158476956,0.053641826770252234,16.679315292978806,33.36865514528094
Eucalyptus_globulus,T1,57,2,30,35,0.015,1.3,0.11246365158476956,0.053641826770252234,30.009464614273156,54.988819425143355
Eucalyptus_globulus,T1,57,3,45,35,0.015,1.3,0.11246365158476956,0.053641826770252234,36.090453330222246,72.28224493691025
Eucalyptus_globulus,T1,57,4,60,35,0.015,1.3,0.11246365158476956,0.053641826770252234,NA,84.3851922886512
Eucalyptus_globulus,T1,57,5,75,35,0.015,1.3,0.11246365158476956,0.053641826770252234,40.250448100957826,82.80698449481034
Eucalyptus_globulus,T1,57,6,90,35,0.015,1.3,0.11246365158476956,0.053641826770252234,40.82802210022317,91.51240447394692
Eucalyptus_globulus,T1,57,7,105,35,0.015,1.3,0.11246365158476956,0.053641826770252234,NA,83.37741459100047
Eucalyptus_globulus,T1,57,8,120,35,0.015,1.3,0.11246365158476956,0.053641826770252234,41.69369242160174,70.08523724196617
Eucalyptus_globulus,T1,58,1,15,35,0.015,1.3,-0.06044936338761121,0.053641826770252234,NA,26.534241857972194
Eucalyptus_globulus,T1,58,2,30,35,0.015,1.3,-0.06044936338761121,0.053641826770252234,24.943886250066242,46.13107057593824
Eucalyptus_globulus,T1,58,3,45,35,0.015,1.3,-0.06044936338761121,0.053641826770252234,30.671809298808178,65.03182839366083
Eucalyptus_globulus,T1,58,4,60,35,0.015,1.3,-0.06044936338761121,0.053641826770252234,33.49915542837308,56.596067190848906
Eucalyptus_globulus,T1,58,5,75,35,0.015,1.3,-0.06044936338761121,0.053641826770252234,35.2825681204679,72.8646446021219
Eucalyptus_globulus,T1,58,6,90,35,0.015,1.3,-0.06044936338761121,0.053641826770252234,31.938770281277243,NA
Eucalyptus_globulus,T1,58,7,105,35,0.015,1.3,-0.06044936338761121,0.053641826770252234,34.74374821219158,73.30762488934589
Eucalyptus_globulus,T1,58,8,120,35,0.015,1.3,-0.06044936338761121,0.053641826770252234,37.34946159391794,72.43758496429201
Eucalyptus_globulus,T1,59,1,15,35,0.015,1.3,0.006261117118844577,0.053641826770252234,15.114048018549147,34.120630700093024
Eucalyptus_globulus,T1,59,2,30,35,0.015,1.3,0.006261117118844577,0.053641826770252234,27.740538847249788,51.61276622390958
Eucalyptus_globulus,T1,59,3,45,35,0.015,1.3,0.006261117118844577,0.053641826770252234,33.70085631779165,69.78355527163305
Eucalyptus_globulus,T1,59,4,60,35,0.015,1.3,0.006261117118844577,0.053641826770252234,36.41889985268264,74.78155640198582
Eucalyptus_globulus,T1,59,5,75,35,0.015,1.3,0.006261117118844577,0.053641826770252234,37.50694265993011,80.28532455314844
Eucalyptus_globulus,T1,59,6,90,35,0.015,1.3,0.006261117118844577,0.053641826770252234,35.99467593332586,73.47973291832909
Eucalyptus_globulus,T1,59,7,105,35,0.015,1.3,0.006261117118844577,0.053641826770252234,37.114426899872484,70.76284262574545
Eucalyptus_globulus,T1,59,8,120,35,0.015,1.3,0.006261117118844577,0.053641826770252234,36.433259940240134,79.50224432062376
Eucalyptus_globulus,T1,60,1,15,35,0.015,1.3,0.014152756797821776,0.053641826770252234,15.892858790850934,30.325707069571244
Eucalyptus_globulus,T1,60,2,30,35,0.015,1.3,0.014152756797821776,0.053641826770252234,26.979515348674287,54.12931601416614
Eucalyptus_globulus,T1,60,3,45,35,0.015,1.3,0.014152756797821776,0.053641826770252234,33.8610122263843,66.10803250744085
Eucalyptus_globulus,T1,60,4,60,35,0.015,1.3,0.014152756797821776,0.053641826770252234,37.0600892527728,84.54015256314234
Eucalyptus_globulus,T1,60,5,75,35,0.015,1.3,0.014152756797821776,0.053641826770252234,35.87291053113683,80.71150432428567
Eucalyptus_globulus,T1,60,6,90,35,0.015,1.3,0.014152756797821776,0.053641826770252234,39.47018000653113,71.11520723288518
Eucalyptus_globulus,T1,60,7,105,35,0.015,1.3,0.014152756797821776,0.053641826770252234,37.17653800633005,75.42114508177711
Eucalyptus_globulus,T1,60,8,120,35,0.015,1.3,0.014152756797821776,0.053641826770252234,41.10179747321219,NA
Eucalyptus_globulus,T1,61,1,15,35,0.015,1.3,-0.03374593815666916,0.053641826770252234,13.072935678648811,31.769119389021505
Eucalyptus_globulus,T1,61,2,30,35,0.015,1.3,-0.03374593815666916,0.053641826770252234,25.511140043209235,46.26651420921768
Eucalyptus_globulus,T1,61,3,45,35,0.015,1.3,-0.03374593815666916,0.053641826770252234,30.600388096354376,67.6363873365117
Eucalyptus_globulus,T1,61,4,60,35,0.015,1.3,-0.03374593815666916,0.053641826770252234,35.27723579710128,79.06760512712682
Eucalyptus_globulus,T1,61,5,75,35,0.015,1.3,-0.03374593815666916,0.053641826770252234,33.42483389032999,65.78394481911121
Eucalyptus_globulus,T1,61,6,90,35,0.015,1.3,-0.03374593815666916,0.053641826770252234,NA,64.19575683251762
Eucalyptus_globulus,T1,61,7,105,35,0.015,1.3,-0.03374593815666916,0.053641826770252234,34.933533020429266,73.17085849370106
Eucalyptus_globulus,T1,61,8,120,35,0.015,1.3,-0.03374593815666916,0.053641826770252234,38.536273519154136,71.94196810924281
Eucalyptus_globulus,T1,62,1,15,35,0.015,1.3,0.034692163244710965,0.053641826770252234,15.02101955162879,32.89170907079133
Eucalyptus_globulus,T1,62,2,30,35,0.015,1.3,0.034692163244710965,0.053641826770252234,27.12480548817728,63.02615778773986
Eucalyptus_globulus,T1,62,3,45,35,0.015,1.3,0.034692163244710965,0.053641826770252234,33.87501210355011,62.502810022085384
Eucalyptus_globulus,T1,62,4,60,35,0.015,1.3,0.034692163244710965,0.053641826770252234,36.363469960721346,65.1484544632605
Eucalyptus_globulus,T1,62,5,75,35,0.015,1.3,0.034692163244710965,0.053641826770252234,35.96619310557558,69.98821634183919
Eucalyptus_globulus,T1,62,6,90,35,0.015,1.3,0.034692163244710965,0.053641826770252234,40.43185820824933,80.60465342819478
Eucalyptus_globulus,T1,62,7,105,35,0.015,1.3,0.034692163244710965,0.053641826770252234,40.20567250064098,69.94962295606956
Eucalyptus_globulus,T1,62,8,120,35,0.015,1.3,0.034692163244710965,0.053641826770252234,39.11196684809849,80.51029943535393
Eucalyptus_globulus,T1,63,1,15,35,0.015,1.3,-0.14361258757244671,0.053641826770252234,11.965607414563525,21.860797986166954
Eucalyptus_globulus,T1,63,2,30,35,0.015,1.3,-0.14361258757244671,0.053641826770252234,23.05178133666439,43.425351612936815
Eucalyptus_globulus,T1,63,3,45,35,0.015,1.3,-0.14361258757244671,0.053641826770252234,28.95129671093418,50.983976549423666
Eucalyptus_globulus,T1,63,4,60,35,0.015,1.3,-0.14361258757244671,0.053641826770252234,32.3604455490186,57.45760186540766
Eucalyptus_globulus,T1,63,5,75,35,0.015,1.3,-0.14361258757244671,0.053641826770252234,NA,60.21734923150998
Eucalyptus_globulus,T1,63,6,90,35,0.015,1.3,-0.14361258757244671,0.053641826770252234,NA,NA
Eucalyptus_globulus,T1,63,7,105,35,0.015,1.3,-0.14361258757244671,0.053641826770252234,30.07468674326737,67.00223012031232
Eucalyptus_globulus,T1,63,8,120,35,0.015,1.3,-0.14361258757244671,0.053641826770252234,33.66135797324006,57.36940528574557
Eucalyptus_globulus,T1,64,1,15,35,0.015,1.3,0.17500400214173967,0.053641826770252234,17.72625115341887,31.019927386166156
Eucalyptus_globulus,T1,64,2,30,35,0.015,1.3,0.17500400214173967,0.053641826770252234,30.133773088190704,64.48529357590806
Eucalyptus_globulus,T1,64,3,45,35,0.015,1.3,0.17500400214173967,0.053641826770252234,35.08267868134432,78.23817407518884
Eucalyptus_globulus,T1,64,4,60,35,0.015,1.3,0.17500400214173967,0.053641826770252234,42.18254587662725,76.95651068569835
Eucalyptus_globulus,T1,64,5,75,35,0.015,1.3,0.17500400214173967,0.053641826770252234,39.11030552612887,88.2653346339304
Eucalyptus_globulus,T1,64,6,90,35,0.015,1.3,0.17500400214173967,0.053641826770252234,44.716811031680116,84.0653065572212
Eucalyptus_globulus,T1,64,7,105,35,0.015,1.3,0.17500400214173967,0.053641826770252234,41.057307936451274,92.24829026737491
Eucalyptus_globulus,T1,64,8,120,35,0.015,1.3,0.17500400214173967,0.053641826770252234,45.934777363679636,NA
Eucalyptus_globulus,T1,65,1,15,35,0.015,1.3,-0.005182172743593763,0.053641826770252234,14.513956439936495,27.86367280906322
Eucalyptus_globulus,T1,65,2,30,35,0.015,1.3,-0.005182172743593763,0.053641826770252234,26.33680216923478,54.81748283796559
Eucalyptus_globulus,T1,65,3,45,35,0.015,1.3,-0.005182172743593763,0.053641826770252234,31.754836461043098,59.441911719672056
Eucalyptus_globulus,T1,65,4,60,35,0.015,1.3,-0.005182172743593763,0.053641826770252234,34.481486571493846,77.59859125922895
Eucalyptus_globulus,T1,65,5,75,35,0.015,1.3,-0.005182172743593763,0.053641826770252234,35.909094610222716,69.54790645966487
Eucalyptus_globulus,T1,65,6,90,35,0.015,1.3,-0.005182172743593763,0.053641826770252234,38.81476573363141,71.61029537373385
Eucalyptus_globulus,T1,65,7,105,35,0.015,1.3,-0.005182172743593763,0.053641826770252234,36.37276197390874,78.4631149134734
Eucalyptus_globulus,T1,65,8,120,35,0.015,1.3,-0.005182172743593763,0.053641826770252234,37.52028319750057,NA
Eucalyptus_globulus,T1,66,1,15,35,0.015,1.3,0.04079335479156833,0.053641826770252234,15.080055785952629,27.67031095735387
Eucalyptus_globulus,T1,66,2,30,35,0.015,1.3,0.04079335479156833,0.053641826770252234,28.645670816211364,54.402454036473166
Eucalyptus_globulus,T1,66,3,45,35,0.015,1.3,0.04079335479156833,0.053641826770252234,34.32344010854673,55.978049109542646
Eucalyptus_globulus,T1,66,4,60,35,0.015,1.3,0.04079335479156833,0.053641826770252234,36.022946612055186,71.01992626771482
Eucalyptus_globulus,T1,66,5,75,35,0.015,1.3,0.04079335479156833,0.053641826770252234,40.30749388889158,77.16237501702135
Eucalyptus_globulus,T1,66,6,90,35,0.015,1.3,0.04079335479156833,0.053641826770252234,39.276242488418674,80.57809056620592
Eucalyptus_globulus,T1,66,7,105,35,0.015,1.3,0.04079335479156833,0.053641826770252234,37.61406828727002,69.99817444337029
Eucalyptus_globulus,T1,66,8,120,35,0.015,1.3,0.04079335479156833,0.053641826770252234,37.39647296126174,79.8970928187725
Eucalyptus_globulus,T1,67,1,15,35,0.015,1.3,-0.03530230890258292,0.053641826770252234,13.876529323937435,26.35074413407082
Eucalyptus_globulus,T1,67,2,30,35,0.015,1.3,-0.03530230890258292,0.053641826770252234,25.70963685856424,41.2836550366814
Eucalyptus_globulus,T1,67,3,45,35,0.015,1.3,-0.03530230890258292,0.053641826770252234,32.157511488528414,62.59468392487717
Eucalyptus_globulus,T1,67,4,60,35,0.015,1.3,-0.03530230890258292,0.053641826770252234,35.67166633727312,60.15328442659933
Eucalyptus_globulus,T1,67,5,75,35,0.015,1.3,-0.03530230890258292,0.053641826770252234,33.93951014553536,78.81349988776093
Eucalyptus_globulus,T1,67,6,90,35,0.015,1.3,-0.03530230890258292,0.053641826770252234,35.33236001107436,72.60352678970597
